,sofifa_id,short_name,player_positions,overall_2020,overall,age,pace,shooting,passing,dribbling,defending,physic
417,229668,Mario Hermoso,DF,80,80,24,79,49,72,71,79,77
418,234153,Carlos Soler,CD,80,80,22,77,74,81,78,62,68
419,220477,M. Caldara,DF,80,80,25,64,34,46,63,83,74
420,222400,H. Winks,CM,80,80,23,70,58,77,83,71,66
421,223113,K. Piątek,ST,80,79,24,76,80,53,73,38,71
422,224458,Diogo Jota,MP,80,80,22,83,77,70,84,53,76
423,226161,Marcos Llorente,CM,80,80,24,58,50,73,71,77,73
424,228618,F. Mendy,LI,80,81,24,89,64,73,79,75,81
425,236679,Melendo,CD,80,79,21,82,71,77,82,55,61
426,239818,Rúben Dias,DF,80,80,22,64,38,50,59,81,83
427,241671,D. Livaković,GK,80,79,23,0,0,0,0,0,0
428,203747,Héctor Bellerín,LD,80,80,24,92,51,70,78,76,66
429,204884,B. Mendy,LI,80,80,24,81,51,77,77,77,77
430,211591,M. Dembélé,ST,80,80,22,82,77,61,76,30,81
431,211990,O. Vlachodimos,GK,80,80,25,0,0,0,0,0,0
432,212623,Santi Mina,ST,80,80,23,77,79,69,78,53,72
433,212692,Rony Lopes,CI,80,80,23,79,75,76,83,30,57
434,215330,J. Correa,MP,80,80,24,84,75,75,85,39,67
435,219809,T. Bakayoko,CM,80,80,24,66,48,69,74,79,85
436,226168,M. Eggestein,CM,80,80,22,73,70,75,78,73,78
437,234035,Odriozola,LD,80,80,23,89,53,71,77,77,69
438,239207,M. Gómez,ST,80,80,22,64,80,68,72,32,79
439,202648,Sergi Darder,CM,80,80,25,45,69,79,80,66,67
440,204311,K. Zouma,DF,80,80,24,64,51,59,55,78,83
441,207439,L. Paredes,CM,80,80,25,71,67,81,79,72,74
442,208920,N. Aké,DF,80,80,24,75,53,70,71,81,77
443,210864,E. Hysaj,LD,80,80,25,79,51,68,75,78,74
444,211575,André Gomes,CM,80,80,25,65,71,78,80,73,80
445,215785,K. Baldé,CD,80,80,24,91,76,72,83,29,69
446,222028,J. Weigl,CM,80,80,23,61,47,75,76,78,66
447,223874,V. Rongier,CM,80,80,24,64,73,76,80,75,62
448,227950,Yeray,DF,80,80,24,62,49,58,61,81,74
449,242348,Loren,ST,80,80,25,77,79,59,78,31,72
450,193352,R. Rodríguez,LI,80,80,26,70,67,79,76,78,74
451,198784,A. Oxlade-Chamberlain,CM,80,80,25,82,73,78,84,66,73
452,199823,Campaña,CM,80,80,26,61,73,81,77,73,72
453,201143,A. Mandi,DF,80,80,27,66,46,74,70,81,72
454,202477,Deulofeu,MP,80,80,25,88,73,75,87,30,56
455,205069,Bernat,LI,80,80,26,82,61,78,85,74,66
456,205849,E. Andrada,GK,80,80,28,0,0,0,0,0,0
457,207599,M. Keane,DF,80,80,26,60,49,62,66,80,79
458,210513,J. Quintero,CM,80,80,26,73,77,81,83,37,50
459,210617,Samu Castillejo,CD,80,80,24,82,73,78,82,43,52
460,215223,W. Benítez,GK,80,80,26,0,0,0,0,0,0
461,220018,A. Rebić,ST,80,80,25,88,80,70,78,39,81
462,225508,E. Bailly,DF,80,80,25,76,42,58,62,79,80
463,230977,M. Almirón,EI,80,80,25,89,74,76,82,48,63
464,235374,M. Lazzari,CD,80,79,25,88,62,76,81,54,62
465,188988,M. Lanzini,CM,80,80,26,77,72,78,85,32,50
466,190778,J. Zoet,GK,80,81,28,0,0,0,0,0,0
467,199005,M. Ryan,GK,80,80,27,0,0,0,0,0,0
468,199577,Sergi Gómez,DF,80,80,27,64,41,65,63,81,75
469,200155,H. Vanaken,CM,80,80,26,48,76,81,77,65,73
470,201922,M. Hinteregger,DF,80,80,26,68,61,64,59,81,80
471,205362,M. Nastasić,DF,80,80,26,71,32,63,54,82,74
472,208141,Gabriel,CM,80,80,25,63,74,77,79,76,83
473,196978,C. Wilson,ST,80,80,27,87,78,67,77,39,75
474,198118,J. Guilavogui,CM,80,81,28,59,59,67,65,83,79
475,203483,D. Klaassen,CM,80,80,26,65,78,74,75,70,75
476,203605,P. Kadeřábek,LD,80,80,27,77,43,74,75,75,81
477,204024,C. Kramer,CM,80,80,28,52,49,71,73,77,77
478,204525,Iñigo Martínez,DF,80,80,28,70,56,64,61,80,78
479,205070,Portu,MP,80,80,27,81,78,76,81,58,75
480,206545,Manu Trigueros,CM,80,80,27,60,73,78,77,70,66
481,208128,H. Çalhanoğlu,EI,80,80,25,67,75,82,84,59,58
482,208498,M. Dabbur,ST,80,80,27,75,78,65,77,32,72
483,210665,M. Halstenberg,LI,80,80,27,69,66,72,72,80,80
484,219985,M. Vecino,CM,80,80,27,67,68,77,80,76,74
485,220407,M. Dúbravka,GK,80,80,30,0,0,0,0,0,0
486,227290,M. Dmitrović,GK,80,79,27,0,0,0,0,0,0
487,45186,Joaquín,CI,80,80,37,66,78,83,82,44,56
488,54050,W. Rooney,ST,80,80,33,64,81,80,76,56,76
489,110677,Moyá,GK,80,79,35,0,0,0,0,0,0
490,139068,Nani,EI,80,80,32,72,75,79,86,37,62
491,142754,J. Mascherano,CM,80,81,35,66,53,72,68,79,75
492,146748,Diego López,GK,80,80,37,0,0,0,0,0,0
493,148119,I. Akinfeev,GK,80,80,33,0,0,0,0,0,0
494,153244,A. Gignac,ST,80,80,33,69,82,71,71,43,83
495,154472,Jorge Molina,ST,80,79,37,39,83,67,70,41,70
496,158121,B. Costil,GK,80,80,31,0,0,0,0,0,0
497,159147,L. Perrin,DF,80,80,33,52,58,69,66,81,76
498,163155,B. Foster,GK,80,80,36,0,0,0,0,0,0
499,163264,T. Heaton,GK,80,80,33,0,0,0,0,0,0
500,163705,S. Mandanda,GK,80,81,34,0,0,0,0,0,0
501,164029,Charles,ST,80,79,35,60,81,61,79,35,67
502,165109,S. Radu,DF,80,80,32,64,64,65,68,83,69
503,169595,D. Rose,LI,80,81,28,77,62,74,79,80,75
504,170368,E. Lamela,CD,80,80,27,75,77,79,82,51,72
505,171579,Raúl García,CM,80,80,32,47,82,80,77,72,81
506,171919,Naldo,DF,80,80,36,53,65,62,60,81,71
507,172522,D. Wass,CM,80,80,30,73,77,81,77,76,75
508,173373,S. Romero,GK,80,80,32,0,0,0,0,0,0
509,175379,Pedro León,CD,80,80,32,60,78,85,81,45,59
510,176376,I. Piatti,EI,80,80,34,73,81,74,85,55,75
511,176550,D. Ospina,GK,80,80,30,0,0,0,0,0,0
512,176930,M. Díaz,CM,80,79,32,59,67,81,75,74,75
513,177326,M. Valbuena,CI,80,80,34,77,75,80,82,34,48
514,177457,L. Bender,LD,80,80,30,65,64,72,72,83,77
515,177458,S. Bender,DF,80,80,30,65,51,62,60,82,77
516,178213,E. Capoue,CM,80,80,30,52,71,74,73,78,77
517,178424,Antunes,LI,80,80,32,75,69,76,76,77,72
518,179783,R. Fährmann,GK,80,80,30,0,0,0,0,0,0
519,179847,F. Fazio,DF,80,80,32,33,41,54,53,82,81
520,181098,M. Hasebe,DF,80,80,35,53,51,76,71,81,69
521,182002,Sidnei,DF,80,80,29,70,55,61,64,78,82
522,183900,D. Perotti,EI,80,80,30,75,70,77,86,42,57
523,184252,L. Pratto,ST,80,80,31,71,79,72,75,58,86
524,184881,S. Feghouli,CD,80,80,29,86,72,74,83,34,64
525,186345,K. Trippier,LD,80,80,28,74,60,81,76,78,72
526,186547,M. Musacchio,DF,80,80,28,66,47,63,67,83,72
527,187052,Y. M'Vila,CM,80,80,29,70,61,75,74,75,78
528,187072,L. Stindl,MP,80,80,30,66,80,78,79,59,72
529,187491,F. Smolov,ST,80,80,29,86,81,70,76,32,73
530,187936,S. Nzonzi,CM,80,80,30,42,55,71,68,79,86
531,189271,F. Coquelin,CM,80,80,28,70,66,75,78,78,77
532,189362,Hulk,CD,80,80,32,78,85,76,80,47,86
533,189712,K. Strootman,CM,80,80,29,57,72,80,73,77,80
534,189881,C. Smalling,DF,80,80,29,69,47,58,58,79,81
535,190547,K. Glik,DF,80,80,31,45,32,44,53,79,82
536,190972,E. Salvio,CD,80,80,28,86,75,73,84,58,68
537,192593,D. Subašić,GK,80,80,34,0,0,0,0,0,0
538,192641,K. Vogt,DF,80,80,27,73,57,71,67,80,79
539,193061,R. Pereyra,CI,80,80,28,75,73,79,83,61,67
540,193738,Y. Belhanda,CM,80,80,29,73,76,78,83,57,71
541,194879,Sergi Enrich,ST,80,80,29,60,78,70,75,43,78
542,195086,D. Lovren,DF,80,80,29,54,40,59,62,80,78
543,196889,S. Verdi,CI,80,79,26,86,73,80,83,48,53
544,199110,L. Muriel,ST,80,80,28,88,76,68,84,27,68
545,199206,D. Vida,DF,80,80,30,75,40,59,60,82,79
546,199416,Ibai Gómez,CD,80,80,29,76,79,80,81,59,67
547,200260,S. Berghuis,ED,80,80,27,78,77,81,82,36,62
548,200315,Cristian Tello,CI,80,80,27,89,75,76,81,48,61
549,201119,Ismaily,LI,80,80,29,82,66,74,81,75,75
550,201454,F. Ghoulam,LI,80,80,28,75,64,77,78,78,73
551,201956,S. Sané,DF,80,80,28,62,49,65,63,80,81
552,202685,S. Zaza,ST,80,80,28,76,79,62,77,50,84
553,203890,S. Vrsaljko,LD,80,80,27,77,55,74,75,79,77
554,203895,Pozuelo,CM,80,80,27,66,73,78,83,50,60
555,204838,R. Jiménez,ST,80,80,28,78,78,71,75,47,79
556,205525,Bernard,CI,80,79,26,87,69,76,85,38,44
557,206413,T. Stepanenko,CM,80,80,29,67,61,72,69,78,80
558,214584,F. Armani,GK,80,79,32,0,0,0,0,0,0
559,215057,I. Marcone,CM,80,80,29,55,58,73,78,75,83
560,222943,Jony,CI,80,80,27,87,70,79,80,52,68
561,223578,Mata,ST,80,80,30,72,79,61,75,31,77
562,227536,M. Marega,ST,80,80,28,88,79,63,65,41,90
563,230234,Everton Andrão,CM,80,79,35,68,62,74,76,78,77
564,230347,Welington Dano,LI,80,80,31,79,54,76,78,75,74
565,245294,J. Serendero,GK,80,78,31,0,0,0,0,0,0
566,245300,M. Baldona,CM,80,78,35,68,62,74,76,78,77
567,245308,M. Nérez,LI,80,78,31,79,54,76,78,77,74
568,238794,Vinícius Jr.,EI,79,80,18,93,70,71,85,29,63
569,227535,R. Bentancur,CM,79,80,22,70,58,78,81,70,74
570,233927,Lucas Paquetá,CM,79,80,21,76,75,75,81,60,77
571,229880,A. Wan-Bissaka,LD,79,80,21,87,50,63,78,80,72
572,231691,A. Lafont,GK,79,79,20,0,0,0,0,0,0
573,237678,I. Konaté,DF,79,79,20,78,27,54,68,80,78
574,225193,Merino,CM,79,79,23,69,73,77,80,71,74
575,228092,S. Berge,CM,79,79,21,74,49,74,74,76,85
576,228251,L. Pellegrini,CM,79,79,23,74,68,79,76,72,69
577,235805,F. Chiesa,ED,79,79,21,85,74,71,83,44,64
578,244260,Dani Olmo,CM,79,79,21,80,76,76,82,48,61
579,213160,R. Zobnin,CM,79,79,25,76,64,75,80,78,73
580,216388,A. Saint-Maximin,ED,79,79,22,93,70,70,87,23,63
581,224254,C. Pavón,ED,79,79,23,91,76,75,79,49,74
582,226229,T. Kehrer,DF,79,79,22,74,44,65,67,78,76
583,227796,C. Pulisic,EI,79,79,20,90,68,70,84,36,58
584,230938,F. Kessié,CM,79,79,22,72,72,72,77,78,88
585,235212,A. Hakimi,LI,79,78,20,92,62,72,80,74,74
586,235424,D. Samassékou,CM,79,79,23,73,49,69,72,77,77
587,235945,Marc Roca,CM,79,78,22,61,62,77,73,73,68
588,238476,D. Zagadou,DF,79,79,20,62,34,61,50,80,80
589,244369,V. Tsygankov,CD,79,79,21,83,73,77,80,47,56
590,210315,De Tomás,ST,79,79,24,72,81,60,73,35,71
591,213666,R. Loftus-Cheek,CM,79,79,23,70,67,76,81,62,79
592,216435,S. Lobotka,CM,79,79,24,64,63,76,78,70,66
593,220182,J. Denayer,DF,79,79,24,75,42,63,68,79,78
594,222331,L. Klostermann,LD,79,79,23,85,50,63,71,79,75
595,225663,A. Golovin,CM,79,79,23,81,71,75,82,65,67
596,225711,A. Diallo,DF,79,79,23,77,37,70,76,78,76
597,226851,B. Pavard,DF,79,79,23,69,47,72,70,81,74
598,229167,M. Rashica,EI,79,79,23,90,78,71,83,44,63
599,229984,B. Chilwell,LI,79,79,22,78,49,71,77,76,75
600,232381,Wesley,ST,79,78,22,77,76,68,73,38,88
601,236792,T. Souček,CM,79,79,24,70,68,72,72,79,82
602,241184,Junior Firpo,LI,79,79,22,85,64,72,74,75,76
603,205569,J. Ward-Prowse,CM,79,79,24,60,71,85,77,62,64
604,208330,A. Januzaj,ED,79,79,24,76,76,74,82,29,56
605,210411,Otávio,CD,79,79,24,75,69,77,84,45,62
606,212977,N. Stark,DF,79,79,24,78,53,66,67,80,75
607,213655,A. Iwobi,CI,79,79,23,80,64,74,83,28,68
608,214947,J. Gbamin,CM,79,79,23,80,57,73,74,78,83
609,220253,Munir,ST,79,79,23,84,77,75,81,35,66
610,220651,Angeliño,LI,79,79,22,85,64,79,81,72,78
611,220697,J. Maddison,CM,79,79,22,75,72,82,79,39,57
612,228941,André Silva,ST,79,79,23,77,75,63,78,43,75
613,231943,Richarlison,CD,79,79,22,84,77,72,81,45,79
614,232862,S. Nakajima,CI,79,79,24,90,73,72,83,37,50
615,233419,Raphinha,ED,79,79,22,89,74,74,82,49,70
616,202335,E. Dier,CM,79,80,25,54,63,71,64,80,84
617,207421,L. Trossard,EI,79,79,24,83,80,76,82,30,62
618,210455,Jonny,LI,79,79,25,77,52,70,76,78,70
619,210896,M. Sanson,CM,79,79,24,75,73,78,77,70,75
620,213991,J. Lerma,CM,79,79,24,73,64,72,73,78,80
621,216643,L. Dubois,LD,79,79,24,74,61,75,75,77,73
622,228336,F. Grillitsch,CM,79,79,23,64,59,77,77,68,66
623,192816,L. Cabrera,DF,79,79,27,58,31,58,57,79,80
624,199189,R. Barkley,CM,79,79,25,70,73,77,80,56,73
625,201377,J. Murillo,DF,79,80,27,75,40,59,63,79,80
626,202695,J. Tarkowski,DF,79,79,26,58,45,66,63,79,78
627,203775,L. Karius,GK,79,79,26,0,0,0,0,0,0
628,203841,N. Pope,GK,79,79,27,0,0,0,0,0,0
629,204082,J. Brooks,DF,79,79,26,71,39,58,64,80,75
630,204529,M. Batshuayi,ST,79,79,25,76,79,58,78,33,72
631,206511,M. Arnold,CM,79,79,25,65,80,76,77,70,69
632,207993,S. Kolašinac,LI,79,79,26,75,62,72,73,75,87
633,210047,F. Schär,DF,79,80,27,62,66,71,69,80,75
634,213516,Ricardo Horta,EI,79,79,24,76,76,76,81,42,55
635,215353,L. Alario,ST,79,79,26,71,77,59,75,29,75
636,221639,Mariano,ST,79,79,25,82,80,61,73,45,80
637,223597,R. Aguilar,LD,79,79,26,84,53,69,76,75,73
638,228229,F. Balbuena,DF,79,80,27,56,40,52,50,80,79
639,192227,S. Mustafi,DF,79,80,27,60,57,63,61,77,77
640,193601,G. Pezzella,DF,79,79,28,56,49,47,56,80,76
641,202429,D. da Costa,LD,79,79,25,81,50,70,72,76,81
642,202750,W. Boly,DF,79,79,28,64,35,62,61,78,82
643,205923,B. Davies,LI,79,80,26,73,58,75,75,78,74
644,209297,Fred,CM,79,80,26,76,73,75,80,74,69
645,218066,M. Samatta,ST,79,79,26,85,78,66,73,32,74
646,219693,Diego Carlos,DF,79,79,26,77,44,58,68,78,80
647,224069,K. Toko-Ekambi,ST,79,79,26,79,78,67,78,27,68
648,229909,A. Lunev,GK,79,78,27,0,0,0,0,0,0
649,231969,R. Malinovskyi,CM,79,79,26,71,77,81,77,64,80
650,183285,M. Sakho,DF,79,80,29,53,33,65,56,78,83
651,185422,J. King,MP,79,79,27,88,79,69,79,38,75
652,193408,H. Seferović,ST,79,79,27,71,77,67,71,47,86
653,194222,Laguardia,DF,79,80,29,53,45,55,48,80,79
654,194957,P. Jones,DF,79,79,27,55,51,61,58,78,76
655,197853,S. Aurier,LD,79,79,26,77,59,73,76,77,76
656,202884,L. Spinazzola,CI,79,79,26,81,64,74,80,76,73
657,204105,K. Lala,LD,79,79,27,79,54,76,77,74,76
658,204259,S. Arias,LD,79,79,27,83,53,69,75,76,77
659,205407,D. Baselli,CM,79,79,27,71,73,79,81,66,68
660,205686,T. Savanier,CM,79,79,27,71,69,81,79,66,68
661,205976,Leo Baptistao,ST,79,79,26,77,75,72,79,33,67
662,208004,J. Veltman,DF,79,79,27,66,49,66,68,79,78
663,216150,D. Zappacosta,LD,79,79,27,78,66,72,75,76,74
664,221445,Wu Lei,ST,79,79,27,87,74,72,80,36,66
665,113422,David Villa,ST,79,80,37,65,81,74,80,34,67
666,124375,B. Yılmaz,ST,79,79,33,80,81,65,69,34,77
667,140293,A. Mirante,GK,79,79,35,0,0,0,0,0,0
668,158232,S. Kalou,CI,79,79,33,65,78,74,85,43,59
669,158625,Dante,DF,79,79,35,36,52,67,63,80,76
670,158626,M. Debuchy,LD,79,79,33,69,67,73,75,78,73
671,159065,E. Lavezzi,ST,79,80,34,84,79,78,83,40,71
672,161956,Borja Valero,CM,79,80,34,48,69,84,82,66,60
673,166706,M. Škrtel,DF,79,79,34,51,38,50,51,78,82
674,169588,J. Evans,DF,79,79,31,56,32,59,53,80,75
675,172114,D. Valeri,CM,79,79,33,58,79,78,79,41,66
676,172862,N. Moisander,DF,79,79,33,50,49,69,70,80,71
677,173208,D. Criscito,LI,79,79,32,74,61,76,72,79,75
678,173221,A. Candreva,CD,79,79,32,74,78,76,80,61,67
679,173521,Marcano,DF,79,79,32,65,46,59,59,79,75
680,173909,K. Boateng,MP,79,79,32,65,79,78,80,67,77
681,176915,A. Fernández,CM,79,79,33,68,70,76,78,71,74
682,176919,N. Guzmán,GK,79,80,33,0,0,0,0,0,0
683,177604,Nacho Monreal,LI,79,79,33,63,61,71,74,80,68
684,177633,Ángel,ST,79,79,32,74,79,61,79,34,64
685,178085,Granero,CM,79,79,31,47,74,81,76,67,67
686,178311,Éder,ST,79,79,32,86,78,73,83,29,65
687,178415,R. Vormer,CM,79,79,31,60,74,79,70,75,79
688,180216,S. Coleman,LD,79,79,30,74,65,73,77,79,71
689,180819,A. Lallana,CM,79,79,31,67,71,79,82,62,65
690,182212,A. Modeste,ST,79,79,31,74,78,63,72,35,80
691,182945,M. Gradel,EI,79,79,31,84,78,73,81,42,62
692,183512,Yuri Berchiche,LI,79,80,29,80,64,71,74,78,81
693,184949,Mariano,LD,79,79,33,82,64,75,76,71,76
694,185239,O. Toprak,DF,79,79,29,71,37,62,66,80,74
695,185431,N. Kalinić,ST,79,79,31,67,76,64,74,42,72
696,186537,C. Stuani,ST,79,79,32,69,78,69,75,48,82
697,186569,S. Ulreich,GK,79,79,30,0,0,0,0,0,0
698,186832,K. Asamoah,LI,79,80,30,74,68,78,82,79,74
699,188081,Alex Teixeira,ST,79,79,29,92,76,73,82,42,72
700,188427,S. Lulić,CI,79,79,33,78,72,77,78,75,76
701,189250,S. Rondón,ST,79,79,29,69,77,62,70,37,82
702,189358,S. Kagawa,CM,79,79,30,62,67,75,84,54,45
703,189461,J. Wilshere,CM,79,79,27,64,68,80,81,63,66
704,189690,Guaita,GK,79,79,32,0,0,0,0,0,0
705,190143,Cote,LI,79,79,29,69,54,75,74,79,69
706,190264,Iago Falqué,MP,79,79,29,75,74,79,84,41,54
707,191180,J. Pastore,CM,79,79,30,62,73,81,82,56,58
708,191687,Maicon,DF,79,79,30,53,55,66,54,79,83
709,192492,F. Orellana,CD,79,78,33,72,75,78,81,40,45
710,192598,Elkeson,ST,79,79,29,81,77,73,77,49,76
711,192678,Kike García,ST,79,79,29,61,79,63,75,38,73
712,192679,Escudero,LI,79,79,29,72,63,74,71,79,72
713,192789,Mario Gaspar,LD,79,79,28,74,70,71,72,79,76
714,193152,Herrerín,GK,79,79,31,0,0,0,0,0,0
715,193469,Víctor Ruiz,DF,79,79,30,52,42,63,59,80,76
716,194728,I. Belfodil,ST,79,78,27,71,77,69,78,36,81
717,194794,A. Yarmolenko,CD,79,79,29,68,80,78,82,42,70
718,194845,W. Khazri,ST,79,79,28,76,80,77,79,43,68
719,196432,E. Pérez,CM,79,79,33,67,71,76,75,75,78
720,197083,D. Caligiuri,LD,79,78,31,74,74,77,79,72,76
721,199304,Danilo,LD,79,79,27,71,70,74,74,78,76
722,199393,N. Pallois,DF,79,79,31,49,53,60,56,79,84
723,199715,Vitolo,CI,79,79,29,76,76,76,79,41,75
724,201144,M. Badelj,CM,79,79,30,54,63,76,73,76,71
725,201325,C. Tătărușanu,GK,79,79,33,0,0,0,0,0,0
726,203757,Zé Luís,ST,79,79,28,82,73,60,78,33,78
727,203843,D. Suárez,LD,79,79,31,76,67,74,73,78,76
728,204277,Roque Mesa,CM,79,79,30,71,61,74,77,71,77
729,204614,Mário Rui,LI,79,79,28,83,49,73,79,73,67
730,205114,T. Inui,CI,79,79,31,81,72,75,84,46,54
731,206225,D. Cheryshev,CI,79,79,28,77,79,78,78,55,67
732,207664,C. Bacca,ST,79,79,32,70,76,64,76,33,66
733,208230,A. Samaris,CM,79,79,30,57,66,70,70,79,84
734,208334,J. Hector,LI,79,79,29,75,60,75,75,78,75
735,211241,Rubén Peña,LD,79,79,27,83,71,72,81,75,69
736,213761,A. Hamdallah,ST,79,79,28,76,79,68,73,30,75
737,215061,D. Benedetto,ST,79,79,29,80,80,66,75,38,73
738,215135,L. Sigali,DF,79,78,32,68,41,44,59,80,74
739,221540,Raúl,DF,79,79,29,51,54,59,57,79,83
740,222709,Petros,CM,79,79,30,70,67,73,76,74,77
741,224116,Dyego Sousa,ST,79,79,29,55,81,53,71,30,86
742,227476,Soares,ST,79,79,28,82,75,60,75,48,80
743,229788,Rubén Alcaraz,CM,79,80,28,64,73,79,71,80,82
744,230201,Maikel Catarino,LD,79,79,35,79,51,70,78,77,67
745,230212,Antônio Chiamuloira,DF,79,79,31,70,48,60,52,79,78
746,230251,Melvin Parrela,CM,79,79,31,71,70,70,72,80,83
747,230312,Gabri Prestão,GK,79,79,27,0,0,0,0,0,0
748,230498,Luimo Boas Santos,ST,79,79,31,84,79,65,80,27,66
749,245298,D. Lenzado,DF,79,78,31,70,48,60,52,79,78
750,245302,E. Riquero,CM,79,78,31,81,57,72,76,78,74
751,245306,L. Sáreda,GK,79,77,27,0,0,0,0,0,0
752,245315,E. Aguerro,ST,79,78,31,84,79,65,80,27,66
753,225116,A. Meret,GK,78,78,22,0,0,0,0,0,0
754,235353,I. Sarr,CD,78,78,21,94,77,68,81,22,64
755,234378,D. Rice,CM,78,78,20,62,37,64,68,77,77
756,234943,F. Neuhaus,CM,78,78,22,70,66,75,79,64,67
757,235926,M. Zaracho,CM,78,78,21,87,66,74,83,63,62
758,242236,Ferro,DF,78,78,22,54,43,56,63,80,76
759,224221,J. Andersen,DF,78,78,23,60,40,54,55,78,79
760,229261,D. Zakaria,CM,78,79,22,82,63,75,76,79,82
761,231633,I. Diop,DF,78,79,22,67,36,52,55,79,79
762,234045,H. Onyekuru,CI,78,78,22,90,74,67,82,34,56
763,234612,J. Ikoné,CM,78,78,21,89,70,72,82,33,60
764,235889,C. Ünder,ED,78,78,21,82,75,74,82,37,50
765,222665,M. Ødegaard,ED,78,78,20,74,69,82,85,40,49
766,225085,J. Bamba,CI,78,78,23,89,75,69,82,36,62
767,225309,N. Amiri,CM,78,78,22,73,67,76,83,54,64
768,227813,O. Zinchenko,LI,78,79,22,71,66,80,79,77,66
769,236461,J. Mateta,ST,78,78,22,82,75,53,73,34,77
770,205201,O. Yokuşlu,CM,78,78,25,68,70,73,73,75,84
771,208268,B. Cristante,CM,78,78,24,58,72,75,75,74,76
772,212501,L. Dendoncker,CM,78,79,24,67,72,77,71,78,83
773,218339,M. Dahoud,CM,78,78,23,73,66,75,84,64,68
774,221491,N. Elvedi,DF,78,78,22,71,34,62,69,78,75
775,223334,Joelinton,ST,78,78,22,78,75,60,76,43,81
776,226766,Daniel Podence,CI,78,78,23,93,63,70,84,33,51
777,229773,G. Dzhikiya,DF,78,78,25,82,53,61,64,78,81
778,236295,Aarón Martín,LI,78,78,22,72,47,73,76,77,65
779,237239,E. Bardhi,CM,78,78,23,72,81,78,80,63,56
780,239433,N. Maksimović,CM,78,78,24,62,67,74,71,76,74
781,240289,Calero,DF,78,78,23,72,46,69,71,79,76
782,203042,J. Butland,GK,78,79,26,0,0,0,0,0,0
783,208777,Óliver Torres,CM,78,78,24,67,66,78,82,63,52
784,209519,G. Laborde,ST,78,78,25,72,76,67,75,34,79
785,212616,R. De Paul,MP,78,79,25,75,73,78,82,35,63
786,212626,D. Selke,ST,78,78,24,76,76,53,72,43,76
787,212811,M. Lemina,CM,78,78,25,72,68,76,78,72,72
788,213135,D. Origi,ST,78,78,24,82,76,67,75,27,74
789,213629,E. Pulgar,CM,78,78,25,64,61,75,74,76,78
790,214092,A. Miranchuk,CM,78,78,23,74,66,78,79,31,62
791,214394,W. Barrios,CM,78,77,25,73,38,65,69,79,82
792,214979,J. Musso,GK,78,77,25,0,0,0,0,0,0
793,215399,Rúben Vezo,DF,78,79,25,75,54,63,63,79,75
794,219792,B. Santamaria,CM,78,78,24,64,63,73,77,75,73
795,220523,Y. Mina,DF,78,78,24,51,54,55,56,78,80
796,224309,Joan Jordán,CM,78,78,24,63,74,78,76,67,67
797,227234,L. Tousart,CM,78,79,22,62,53,66,64,79,83
798,231887,Y. Yazıcı,CM,78,78,22,75,74,78,81,47,74
799,199439,M. Gregoritsch,CM,78,78,25,64,78,74,74,40,71
800,203487,J. Lascelles,DF,78,78,25,59,28,51,57,78,80
801,203535,T. Vilhena,CM,78,78,24,75,73,76,78,70,79
802,205192,Denis Suárez,CM,78,79,25,76,72,79,83,59,56
803,205193,K. Rekik,DF,78,78,24,67,39,59,62,78,77
804,207948,B. Traoré,ED,78,78,23,87,73,71,83,43,66
805,211382,I. Amadou,CM,78,78,26,71,55,66,72,76,81
806,212150,M. Meyer,CM,78,78,23,67,62,79,83,65,65
807,212442,José Sá,GK,78,78,26,0,0,0,0,0,0
808,213732,A. Selikhov,GK,78,78,25,0,0,0,0,0,0
809,215716,A. Mitrović,ST,78,77,24,62,77,55,69,27,83
810,219145,G. Maripán,DF,78,78,25,40,33,48,46,78,79
811,225126,E. Skhiri,CM,78,78,24,66,68,72,74,79,74
812,233096,D. Dumfries,LD,78,78,23,80,50,66,71,76,87
813,234226,Bruno Viana,DF,78,78,24,66,42,56,57,79,76
814,199641,M. Sels,GK,78,78,27,0,0,0,0,0,0
815,200353,A. Soumaoro,DF,78,78,27,60,37,56,54,76,83
816,201519,J. Veretout,CM,78,78,26,63,71,78,77,71,69
817,203965,V. Fischer,CI,78,78,25,82,72,73,80,37,70
818,205391,S. Meïté,CM,78,79,25,66,61,74,78,75,83
819,205402,J. Boëtius,CM,78,78,25,85,70,74,81,42,64
820,210935,D. Berardi,ED,78,78,24,77,77,74,82,37,67
821,212153,R. Gagliardini,CM,78,78,25,61,63,71,74,77,73
822,215256,R. Saravia,LD,78,78,26,90,41,68,76,73,79
823,215590,Ayoze Pérez,MP,78,78,25,76,75,67,81,54,66
824,220093,H. Hateboer,CD,78,79,25,83,62,70,77,75,75
825,225997,B. Verbič,CI,78,78,25,83,72,72,80,43,73
826,226377,G. Martínez,CM,78,78,26,88,75,71,83,34,62
827,187598,Rafael Tolói,DF,78,79,28,64,47,58,62,80,67
828,192622,S. Duffy,DF,78,79,27,47,45,51,48,78,80
829,197948,F. Lejeune,DF,78,79,28,49,57,61,65,78,79
830,199915,L. Dunk,DF,78,78,27,46,40,55,61,78,77
831,200677,Pedro Mendes,DF,78,79,28,63,36,50,62,80,79
832,202642,Fernando,CM,78,78,27,73,66,76,73,74,75
833,203980,K. Fortounis,CM,78,78,26,77,74,77,80,40,67
834,208449,C. Hérelle,DF,78,78,26,64,46,63,62,78,74
