,sofifa_id,short_name,player_positions,overall_15,overall_16,overall_17,overall_18,overall_19,overall_20,overall,age,pace,shooting,passing,dribbling,defending,physic,evol
304,186627,M. Balotelli,ST,79,80,81,81,82,82,82,28,76,82,73,79,24,76,0
305,187754,Marlos,CD,79,80,81,81,82,82,82,31,83,78,79,86,46,73,0
306,188803,Taison,CM,79,80,81,81,82,82,82,31,92,79,75,86,47,69,0
307,189068,B. Dost,ST,79,80,81,81,82,82,82,30,50,82,57,66,45,80,0
308,189125,G. Bonaventura,CM,79,80,81,81,82,82,82,29,73,77,82,82,72,69,0
309,189505,Pedro,ED,79,80,81,81,82,82,82,31,75,77,77,84,43,56,0
310,189805,L. de Jong,ST,79,80,81,81,82,82,82,28,56,79,71,69,51,78,0
311,190813,S. El Shaarawy,EI,79,80,81,81,82,82,81,26,87,78,71,84,42,60,-1
312,191740,Ander Herrera,CM,79,80,81,81,82,82,83,29,70,72,78,80,82,77,1
313,193348,X. Shaqiri,ED,79,80,81,81,82,82,82,27,80,77,81,85,46,69,0
314,193525,Mário Fernandes,LD,79,80,81,81,82,82,82,28,82,60,74,79,81,79,0
315,197655,S. Coates,DF,79,80,81,81,82,82,82,28,54,43,55,59,83,85,0
316,198951,C. Bakambu,ST,79,80,81,81,82,82,82,28,90,81,72,80,35,76,0
317,202371,T. Meunier,LD,79,80,81,81,82,82,82,27,79,75,77,75,78,84,0
318,202857,K. Bellarabi,ED,79,80,81,81,81,82,82,29,92,76,74,85,34,71,0
319,207494,J. Lingard,CM,79,80,81,81,81,82,82,26,80,78,76,83,58,72,0
320,208808,Q. Promes,EI,79,80,81,81,81,82,82,27,91,79,79,83,40,67,0
321,208830,J. Vardy,ST,79,80,81,81,81,82,82,32,88,81,65,74,55,75,0
322,215333,D. Zapata,ST,79,80,81,81,81,82,82,28,71,81,56,76,37,83,0
323,216475,Morales,ST,79,80,81,81,81,82,82,31,89,81,76,85,58,69,0
324,230168,Raphaelito Anjos,GK,79,80,81,81,81,82,82,31,0,0,0,0,0,0,0
325,230225,Juiano Mestres,DF,79,80,81,81,81,82,81,35,71,61,57,62,82,80,-1
326,230258,Rosberto Dourado,CM,79,80,81,81,81,82,82,31,81,57,74,77,82,74,0
327,245309,E. Schetino,DF,79,80,81,81,81,82,79,27,80,43,56,65,83,76,-3
328,245313,J. Sildero,CM,79,80,81,81,81,82,80,27,81,77,81,82,40,71,-2
329,231478,L. Martínez,ST,79,80,81,81,81,81,81,21,81,77,68,82,40,83,0
330,234906,H. Aouar,CM,79,80,81,81,81,81,81,21,79,71,79,83,66,67,0
331,235569,T. Ndombele,CM,79,80,81,81,81,81,81,22,80,65,78,87,70,78,0
332,240130,Éder Militão,DF,79,80,81,81,81,81,81,21,79,50,66,71,81,81,0
333,205659,A. Cragno,GK,79,80,81,81,81,81,81,25,0,0,0,0,0,0,0
334,221363,D. van de Beek,CM,79,80,81,81,81,81,81,22,71,78,77,79,71,79,0
335,221660,V. Lindelöf,DF,79,80,81,81,81,81,81,24,74,50,72,72,82,78,0
336,222509,Dani Ceballos,CM,79,80,81,81,81,81,81,22,69,67,79,84,68,68,0
337,226456,Pablo Fornals,CM,79,80,81,81,81,81,81,23,67,76,79,80,71,68,0
338,208333,E. Can,CM,79,80,81,81,81,81,82,25,70,68,77,79,81,84,1
339,211688,Gayà,LI,79,80,81,81,81,81,81,24,85,61,77,80,75,69,0
340,236632,David Neres,EI,79,80,81,81,81,81,80,22,87,73,73,87,36,65,-1
341,210406,P. Zieliński,CM,79,80,81,81,81,81,81,25,81,72,81,84,70,61,0
342,215316,G. Rulli,GK,79,80,81,81,81,81,81,27,0,0,0,0,0,0,0
343,199503,G. Xhaka,CM,79,80,81,81,81,81,81,26,51,67,81,71,69,78,0
344,201400,Rafinha,CM,79,80,81,81,81,81,81,26,67,76,79,84,68,60,0
345,201455,G. Kondogbia,CM,79,80,81,81,81,81,81,26,69,73,76,79,78,88,0
346,204923,M. Sabitzer,CM,79,80,81,81,81,81,81,25,74,80,76,80,57,77,0
347,205988,L. Shaw,LI,79,80,81,81,81,81,81,23,82,54,75,80,80,78,0
348,207877,J. Martínez,ST,79,80,81,81,81,81,81,26,89,79,61,79,25,73,0
349,208135,A. Doucouré,CM,79,80,81,81,81,81,81,26,69,74,73,77,79,82,0
350,226790,W. Ndidi,CM,79,80,81,81,81,81,81,22,71,62,67,74,83,82,0
351,200316,T. Horn,GK,79,80,81,81,81,81,81,26,0,0,0,0,0,0,0
352,204638,W. Orban,DF,79,80,81,81,81,81,81,26,52,37,52,56,82,80,0
353,206467,A. Plea,ST,79,80,81,81,81,81,81,26,76,81,76,78,39,74,0
354,207791,Y. Poulsen,ST,79,80,81,81,81,81,81,25,83,74,67,75,56,82,0
355,207807,R. Fraser,CI,79,80,81,81,81,81,81,25,90,73,78,83,46,61,0
356,207862,M. Ginter,DF,79,80,81,81,81,81,81,25,62,58,69,65,82,77,0
357,209889,R. Guerreiro,CI,79,80,81,81,81,81,81,25,73,75,82,85,66,57,0
358,212814,João Mário,CM,79,80,81,81,81,81,81,26,69,69,80,83,64,67,0
359,213874,Thiago Mendes,CM,79,80,81,81,81,81,81,27,78,70,78,79,77,74,0
360,216145,A. Izzo,DF,79,80,81,81,81,81,81,27,68,33,48,65,83,75,0
361,216352,M. Brozović,CM,79,80,81,81,81,81,81,26,64,73,79,80,76,73,0
362,190544,A. Ljajić,CM,79,80,81,81,81,81,81,27,78,75,80,84,37,61,0
363,193165,J. Corona,CD,79,80,81,81,81,81,81,26,83,70,75,88,62,54,0
364,199575,Jordi Masip,GK,79,80,81,81,81,81,81,30,0,0,0,0,0,0,0
365,204120,T. Vaclík,GK,79,80,81,81,81,81,81,30,0,0,0,0,0,0,0
366,206304,L. Milivojević,CM,79,80,81,81,81,81,81,28,55,67,76,67,78,84,0
367,208093,Gerard Moreno,ST,79,80,81,81,81,81,81,27,76,79,66,78,45,69,0
368,223689,W. Weghorst,ST,79,80,81,81,81,81,81,26,63,80,59,69,39,83,0
369,20775,Quaresma,CD,79,80,81,81,81,81,81,35,77,73,82,86,24,63,0
370,112316,J. Mathieu,DF,79,80,81,81,81,81,81,35,68,64,73,62,83,81,0
371,138412,J. Milner,CM,79,80,81,81,81,81,81,33,61,70,82,77,77,78,0
372,142707,L. López,ST,79,80,81,81,81,81,80,36,75,82,73,80,50,70,-1
373,159145,B. Gomis,ST,79,80,81,81,81,81,81,33,70,82,66,75,36,74,0
374,162240,M. Dembélé,CM,79,80,81,81,81,81,81,31,73,68,77,87,77,80,0
375,162895,Cesc Fàbregas,CM,79,80,81,81,81,81,82,32,53,73,87,77,60,56,1
376,163489,A. Consigli,GK,79,80,81,81,81,81,81,32,0,0,0,0,0,0,0
377,165229,L. Koscielny,DF,79,80,81,81,81,81,81,33,60,43,63,64,82,74,0
378,168530,Jardel,DF,79,80,81,81,81,81,80,33,55,42,54,53,82,79,-1
379,169195,Renato Augusto,CM,79,80,81,81,81,81,81,31,67,73,79,79,71,72,0
380,171791,José Fonte,DF,79,80,81,81,81,81,81,35,36,38,54,60,81,76,0
381,171897,A. Guardado,CM,79,80,81,81,81,81,81,32,68,68,81,82,72,68,0
382,173771,L. Piszczek,LD,79,80,80,81,81,81,82,34,77,68,75,73,82,78,1
383,176600,K. Gameiro,ST,79,80,80,81,81,81,81,32,85,79,74,77,43,67,0
384,177388,D. Payet,CM,79,80,80,81,81,81,81,32,71,77,82,81,38,67,0
385,177600,Beñat,CM,79,80,80,81,81,81,81,32,49,73,84,74,67,71,0
386,178086,Adán,GK,79,80,80,81,81,81,81,32,0,0,0,0,0,0,0
387,179784,B. Höwedes,DF,79,80,80,81,81,81,81,31,52,48,62,63,82,74,0
388,182494,F. Muslera,GK,79,80,80,81,81,81,81,33,0,0,0,0,0,0,0
389,183394,M. Sissoko,CM,79,80,80,81,81,81,82,29,80,70,78,79,79,89,1
390,183498,M. Parolo,CM,79,80,80,81,81,81,81,34,64,76,76,75,79,79,0
391,184134,Fernando,CM,79,79,80,80,81,81,81,31,61,62,71,70,81,82,0
392,184144,N. Gaitán,CM,79,79,80,80,81,81,81,31,78,72,80,82,41,58,0
393,184431,S. Giovinco,MP,79,79,80,80,81,81,81,32,81,79,79,87,27,56,0
394,185221,Luiz Gustavo,CM,79,79,80,80,81,81,81,31,58,60,69,69,80,82,0
395,188829,N. Nkoulou,DF,79,79,80,80,81,81,81,29,70,44,64,70,82,74,0
396,191202,N. Matić,CM,79,79,80,80,81,81,81,30,48,68,77,72,80,78,0
397,192638,Marcos Alonso,LI,79,79,80,80,81,81,81,28,66,73,79,77,79,79,0
398,192883,H. Mkhitaryan,CD,79,79,80,80,81,81,81,30,78,76,78,83,55,66,0
399,194022,André Almeida,LD,79,79,80,80,81,81,81,28,68,63,76,75,82,82,0
400,203551,A. Florenzi,LD,78,79,80,80,81,81,81,28,82,77,76,80,77,73,0
401,204399,E. Zahavi,MP,78,79,80,80,81,81,80,31,75,81,73,82,39,70,-1
402,207471,F. Vázquez,CM,78,79,80,80,81,81,81,30,56,78,80,81,58,72,0
403,208618,Lucas Vázquez,ED,78,79,80,80,81,81,81,28,82,73,79,82,58,69,0
404,216194,Dani García,CM,78,79,80,80,81,81,81,29,42,69,73,75,78,79,0
405,224334,M. Acuña,EI,78,79,80,80,80,81,81,27,76,74,81,86,76,84,0
406,230271,Laure Santeiro,CM,78,79,80,80,80,81,81,31,82,72,77,83,26,51,0
407,245299,J. Frendado,DF,78,79,80,80,80,81,79,35,71,61,57,62,82,75,-2
408,245304,S. Ardero,CM,78,79,80,80,80,81,79,31,82,72,77,83,26,51,-2
409,245305,L. Dálves,ST,78,79,80,80,80,81,78,27,80,82,60,71,34,75,-3
410,251700,S. Mandíquez,ST,78,79,80,80,80,81,80,30,80,80,56,74,29,80,-1
411,242444,João Félix,MP,78,79,80,80,80,80,81,19,82,80,74,81,40,70,1
412,224232,N. Barella,CM,78,79,80,80,80,80,81,22,76,66,78,80,74,69,1
413,225100,J. Gomez,DF,78,79,80,80,80,80,80,22,81,30,64,68,79,76,0
414,213661,A. Christensen,DF,78,79,80,80,80,80,80,23,68,31,63,68,82,72,0
415,215698,M. Maignan,GK,78,79,80,80,80,80,80,23,0,0,0,0,0,0,0
416,216393,Y. Tielemans,CM,78,79,80,80,80,80,80,22,63,78,82,78,68,67,0
417,229668,Mario Hermoso,DF,78,79,80,80,80,80,80,24,79,49,72,71,79,77,0
418,234153,Carlos Soler,CD,78,79,80,80,80,80,80,22,77,74,81,78,62,68,0
419,220477,M. Caldara,DF,78,79,80,80,80,80,80,25,64,34,46,63,83,74,0
420,222400,H. Winks,CM,78,79,80,80,80,80,80,23,70,58,77,83,71,66,0
421,223113,K. Piątek,ST,78,79,80,80,80,80,79,24,76,80,53,73,38,71,-1
422,224458,Diogo Jota,MP,78,79,80,80,80,80,80,22,83,77,70,84,53,76,0
423,226161,Marcos Llorente,CM,78,79,80,80,80,80,80,24,58,50,73,71,77,73,0
424,228618,F. Mendy,LI,78,79,80,80,80,80,81,24,89,64,73,79,75,81,1
425,236679,Melendo,CD,78,79,80,80,80,80,79,21,82,71,77,82,55,61,-1
426,239818,Rúben Dias,DF,78,79,80,80,80,80,80,22,64,38,50,59,81,83,0
427,241671,D. Livaković,GK,78,79,80,80,80,80,79,23,0,0,0,0,0,0,-1
428,203747,Héctor Bellerín,LD,78,79,80,80,80,80,80,24,92,51,70,78,76,66,0
429,204884,B. Mendy,LI,78,79,80,80,80,80,80,24,81,51,77,77,77,77,0
430,211591,M. Dembélé,ST,78,79,80,80,80,80,80,22,82,77,61,76,30,81,0
431,211990,O. Vlachodimos,GK,78,79,80,80,80,80,80,25,0,0,0,0,0,0,0
432,212623,Santi Mina,ST,78,79,80,80,80,80,80,23,77,79,69,78,53,72,0
433,212692,Rony Lopes,CI,78,79,80,80,80,80,80,23,79,75,76,83,30,57,0
434,215330,J. Correa,MP,78,79,80,80,80,80,80,24,84,75,75,85,39,67,0
435,219809,T. Bakayoko,CM,78,79,80,80,80,80,80,24,66,48,69,74,79,85,0
436,226168,M. Eggestein,CM,78,79,80,80,80,80,80,22,73,70,75,78,73,78,0
437,234035,Odriozola,LD,78,79,80,80,80,80,80,23,89,53,71,77,77,69,0
438,239207,M. Gómez,ST,78,79,80,80,80,80,80,22,64,80,68,72,32,79,0
439,202648,Sergi Darder,CM,78,79,80,80,80,80,80,25,45,69,79,80,66,67,0
440,204311,K. Zouma,DF,78,79,80,80,80,80,80,24,64,51,59,55,78,83,0
441,207439,L. Paredes,CM,78,79,80,80,80,80,80,25,71,67,81,79,72,74,0
442,208920,N. Aké,DF,78,79,80,80,80,80,80,24,75,53,70,71,81,77,0
443,210864,E. Hysaj,LD,78,79,80,80,80,80,80,25,79,51,68,75,78,74,0
444,211575,André Gomes,CM,78,79,80,80,80,80,80,25,65,71,78,80,73,80,0
445,215785,K. Baldé,CD,78,79,80,80,80,80,80,24,91,76,72,83,29,69,0
446,222028,J. Weigl,CM,78,79,80,80,80,80,80,23,61,47,75,76,78,66,0
447,223874,V. Rongier,CM,78,79,80,80,80,80,80,24,64,73,76,80,75,62,0
448,227950,Yeray,DF,78,79,80,80,80,80,80,24,62,49,58,61,81,74,0
449,242348,Loren,ST,78,79,80,80,80,80,80,25,77,79,59,78,31,72,0
450,193352,R. Rodríguez,LI,78,79,80,80,80,80,80,26,70,67,79,76,78,74,0
451,198784,A. Oxlade-Chamberlain,CM,78,79,80,80,80,80,80,25,82,73,78,84,66,73,0
452,199823,Campaña,CM,78,79,80,80,80,80,80,26,61,73,81,77,73,72,0
453,201143,A. Mandi,DF,78,79,80,80,80,80,80,27,66,46,74,70,81,72,0
454,202477,Deulofeu,MP,78,79,80,80,80,80,80,25,88,73,75,87,30,56,0
455,205069,Bernat,LI,78,79,80,80,80,80,80,26,82,61,78,85,74,66,0
456,205849,E. Andrada,GK,78,79,80,80,80,80,80,28,0,0,0,0,0,0,0
457,207599,M. Keane,DF,78,79,80,80,80,80,80,26,60,49,62,66,80,79,0
458,210513,J. Quintero,CM,78,79,80,80,80,80,80,26,73,77,81,83,37,50,0
459,210617,Samu Castillejo,CD,78,79,80,80,80,80,80,24,82,73,78,82,43,52,0
460,215223,W. Benítez,GK,78,79,80,80,80,80,80,26,0,0,0,0,0,0,0
461,220018,A. Rebić,ST,78,79,80,80,80,80,80,25,88,80,70,78,39,81,0
462,225508,E. Bailly,DF,78,79,80,80,80,80,80,25,76,42,58,62,79,80,0
463,230977,M. Almirón,EI,78,79,80,80,80,80,80,25,89,74,76,82,48,63,0
464,235374,M. Lazzari,CD,78,79,80,80,80,80,79,25,88,62,76,81,54,62,-1
465,188988,M. Lanzini,CM,78,79,80,80,80,80,80,26,77,72,78,85,32,50,0
466,190778,J. Zoet,GK,78,79,80,80,80,80,81,28,0,0,0,0,0,0,1
467,199005,M. Ryan,GK,78,79,80,80,80,80,80,27,0,0,0,0,0,0,0
468,199577,Sergi Gómez,DF,78,79,80,80,80,80,80,27,64,41,65,63,81,75,0
469,200155,H. Vanaken,CM,78,79,80,80,80,80,80,26,48,76,81,77,65,73,0
470,201922,M. Hinteregger,DF,78,79,80,80,80,80,80,26,68,61,64,59,81,80,0
471,205362,M. Nastasić,DF,78,79,80,80,80,80,80,26,71,32,63,54,82,74,0
472,208141,Gabriel,CM,78,79,80,80,80,80,80,25,63,74,77,79,76,83,0
473,196978,C. Wilson,ST,78,79,80,80,80,80,80,27,87,78,67,77,39,75,0
474,198118,J. Guilavogui,CM,78,79,80,80,80,80,81,28,59,59,67,65,83,79,1
475,203483,D. Klaassen,CM,78,79,80,80,80,80,80,26,65,78,74,75,70,75,0
476,203605,P. Kadeřábek,LD,78,79,80,80,80,80,80,27,77,43,74,75,75,81,0
477,204024,C. Kramer,CM,78,79,80,80,80,80,80,28,52,49,71,73,77,77,0
478,204525,Iñigo Martínez,DF,78,79,80,80,80,80,80,28,70,56,64,61,80,78,0
479,205070,Portu,MP,78,79,80,80,80,80,80,27,81,78,76,81,58,75,0
480,206545,Manu Trigueros,CM,78,79,80,80,80,80,80,27,60,73,78,77,70,66,0
481,208128,H. Çalhanoğlu,EI,78,79,80,80,80,80,80,25,67,75,82,84,59,58,0
482,208498,M. Dabbur,ST,78,79,80,80,80,80,80,27,75,78,65,77,32,72,0
483,210665,M. Halstenberg,LI,78,79,80,80,80,80,80,27,69,66,72,72,80,80,0
484,219985,M. Vecino,CM,78,79,80,80,80,80,80,27,67,68,77,80,76,74,0
485,220407,M. Dúbravka,GK,78,79,80,80,80,80,80,30,0,0,0,0,0,0,0
486,227290,M. Dmitrović,GK,78,79,80,80,80,80,79,27,0,0,0,0,0,0,-1
487,45186,Joaquín,CI,78,79,80,80,80,80,80,37,66,78,83,82,44,56,0
488,54050,W. Rooney,ST,78,79,80,80,80,80,80,33,64,81,80,76,56,76,0
489,110677,Moyá,GK,78,79,80,80,80,80,79,35,0,0,0,0,0,0,-1
490,139068,Nani,EI,78,79,80,80,80,80,80,32,72,75,79,86,37,62,0
491,142754,J. Mascherano,CM,78,79,80,80,80,80,81,35,66,53,72,68,79,75,1
492,146748,Diego López,GK,78,79,80,80,80,80,80,37,0,0,0,0,0,0,0
493,148119,I. Akinfeev,GK,78,79,80,80,80,80,80,33,0,0,0,0,0,0,0
494,153244,A. Gignac,ST,78,79,80,80,80,80,80,33,69,82,71,71,43,83,0
495,154472,Jorge Molina,ST,78,79,80,80,80,80,79,37,39,83,67,70,41,70,-1
496,158121,B. Costil,GK,78,79,80,80,80,80,80,31,0,0,0,0,0,0,0
497,159147,L. Perrin,DF,78,79,80,80,80,80,80,33,52,58,69,66,81,76,0
498,163155,B. Foster,GK,78,79,80,80,80,80,80,36,0,0,0,0,0,0,0
499,163264,T. Heaton,GK,78,79,80,80,80,80,80,33,0,0,0,0,0,0,0
500,163705,S. Mandanda,GK,78,79,80,80,80,80,81,34,0,0,0,0,0,0,1
501,164029,Charles,ST,78,79,80,80,80,80,79,35,60,81,61,79,35,67,-1
502,165109,S. Radu,DF,78,79,80,80,80,80,80,32,64,64,65,68,83,69,0
503,169595,D. Rose,LI,78,79,80,80,80,80,81,28,77,62,74,79,80,75,1
504,170368,E. Lamela,CD,78,79,80,80,80,80,80,27,75,77,79,82,51,72,0
505,171579,Raúl García,CM,78,79,80,80,80,80,80,32,47,82,80,77,72,81,0
506,171919,Naldo,DF,78,79,80,80,80,80,80,36,53,65,62,60,81,71,0
507,172522,D. Wass,CM,78,79,80,80,80,80,80,30,73,77,81,77,76,75,0
508,173373,S. Romero,GK,78,79,80,80,80,80,80,32,0,0,0,0,0,0,0
509,175379,Pedro León,CD,78,79,80,80,80,80,80,32,60,78,85,81,45,59,0
510,176376,I. Piatti,EI,78,79,80,80,80,80,80,34,73,81,74,85,55,75,0
511,176550,D. Ospina,GK,78,79,80,80,80,80,80,30,0,0,0,0,0,0,0
512,176930,M. Díaz,CM,78,79,80,80,80,80,79,32,59,67,81,75,74,75,-1
513,177326,M. Valbuena,CI,78,79,80,80,80,80,80,34,77,75,80,82,34,48,0
514,177457,L. Bender,LD,78,79,80,80,80,80,80,30,65,64,72,72,83,77,0
515,177458,S. Bender,DF,78,79,80,80,80,80,80,30,65,51,62,60,82,77,0
516,178213,E. Capoue,CM,78,79,80,80,80,80,80,30,52,71,74,73,78,77,0
517,178424,Antunes,LI,78,79,80,80,80,80,80,32,75,69,76,76,77,72,0
518,179783,R. Fährmann,GK,78,79,80,80,80,80,80,30,0,0,0,0,0,0,0
519,179847,F. Fazio,DF,78,79,80,80,80,80,80,32,33,41,54,53,82,81,0
520,181098,M. Hasebe,DF,78,79,80,79,80,80,80,35,53,51,76,71,81,69,0
521,182002,Sidnei,DF,78,79,80,79,80,80,80,29,70,55,61,64,78,82,0
522,183900,D. Perotti,EI,78,79,79,79,80,80,80,30,75,70,77,86,42,57,0
523,184252,L. Pratto,ST,78,79,79,79,80,80,80,31,71,79,72,75,58,86,0
524,184881,S. Feghouli,CD,78,79,79,79,80,80,80,29,86,72,74,83,34,64,0
525,186345,K. Trippier,LD,78,79,79,79,80,80,80,28,74,60,81,76,78,72,0
526,186547,M. Musacchio,DF,78,79,79,79,80,80,80,28,66,47,63,67,83,72,0
527,187052,Y. M'Vila,CM,77,79,79,79,80,80,80,29,70,61,75,74,75,78,0
528,187072,L. Stindl,MP,77,79,79,79,80,80,80,30,66,80,78,79,59,72,0
529,187491,F. Smolov,ST,77,79,79,79,80,80,80,29,86,81,70,76,32,73,0
530,187936,S. Nzonzi,CM,77,79,79,79,80,80,80,30,42,55,71,68,79,86,0
531,189271,F. Coquelin,CM,77,79,79,79,80,80,80,28,70,66,75,78,78,77,0
532,189362,Hulk,CD,77,79,79,79,80,80,80,32,78,85,76,80,47,86,0
533,189712,K. Strootman,CM,77,79,79,79,80,80,80,29,57,72,80,73,77,80,0
534,189881,C. Smalling,DF,77,79,79,79,80,80,80,29,69,47,58,58,79,81,0
535,190547,K. Glik,DF,77,79,79,79,80,80,80,31,45,32,44,53,79,82,0
536,190972,E. Salvio,CD,77,79,79,79,80,80,80,28,86,75,73,84,58,68,0
537,192593,D. Subašić,GK,77,79,79,79,80,80,80,34,0,0,0,0,0,0,0
538,192641,K. Vogt,DF,77,79,79,79,80,80,80,27,73,57,71,67,80,79,0
539,193061,R. Pereyra,CI,77,79,79,79,80,80,80,28,75,73,79,83,61,67,0
540,193738,Y. Belhanda,CM,77,79,79,79,80,80,80,29,73,76,78,83,57,71,0
541,194879,Sergi Enrich,ST,77,79,79,79,80,80,80,29,60,78,70,75,43,78,0
542,195086,D. Lovren,DF,77,79,79,79,80,80,80,29,54,40,59,62,80,78,0
543,196889,S. Verdi,CI,77,79,79,79,80,80,79,26,86,73,80,83,48,53,-1
544,199110,L. Muriel,ST,77,79,79,79,80,80,80,28,88,76,68,84,27,68,0
545,199206,D. Vida,DF,77,78,79,79,80,80,80,30,75,40,59,60,82,79,0
546,199416,Ibai Gómez,CD,77,78,79,79,80,80,80,29,76,79,80,81,59,67,0
547,200260,S. Berghuis,ED,77,78,79,79,80,80,80,27,78,77,81,82,36,62,0
548,200315,Cristian Tello,CI,77,78,79,79,80,80,80,27,89,75,76,81,48,61,0
549,201119,Ismaily,LI,77,78,79,79,80,80,80,29,82,66,74,81,75,75,0
550,201454,F. Ghoulam,LI,77,78,79,79,79,80,80,28,75,64,77,78,78,73,0
551,201956,S. Sané,DF,77,78,79,79,79,80,80,28,62,49,65,63,80,81,0
552,202685,S. Zaza,ST,77,78,79,79,79,80,80,28,76,79,62,77,50,84,0
553,203890,S. Vrsaljko,LD,77,78,79,79,79,80,80,27,77,55,74,75,79,77,0
554,203895,Pozuelo,CM,77,78,79,79,79,80,80,27,66,73,78,83,50,60,0
555,204838,R. Jiménez,ST,77,78,79,79,79,80,80,28,78,78,71,75,47,79,0
556,205525,Bernard,CI,77,78,79,79,79,80,79,26,87,69,76,85,38,44,-1
557,206413,T. Stepanenko,CM,77,78,79,79,79,80,80,29,67,61,72,69,78,80,0
558,214584,F. Armani,GK,77,78,79,79,79,80,79,32,0,0,0,0,0,0,-1
559,215057,I. Marcone,CM,77,78,79,79,79,80,80,29,55,58,73,78,75,83,0
560,222943,Jony,CI,77,78,79,79,79,80,80,27,87,70,79,80,52,68,0
561,223578,Mata,ST,77,78,79,79,79,80,80,30,72,79,61,75,31,77,0
562,227536,M. Marega,ST,77,78,79,79,79,80,80,28,88,79,63,65,41,90,0
563,230234,Everton Andrão,CM,77,78,79,79,79,80,79,35,68,62,74,76,78,77,-1
564,230347,Welington Dano,LI,77,78,79,79,79,80,80,31,79,54,76,78,75,74,0
565,245294,J. Serendero,GK,77,78,79,79,79,80,78,31,0,0,0,0,0,0,-2
566,245300,M. Baldona,CM,77,78,79,79,79,80,78,35,68,62,74,76,78,77,-2
567,245308,M. Nérez,LI,77,78,79,79,79,80,78,31,79,54,76,78,77,74,-2
568,238794,Vinícius Jr.,EI,77,78,79,79,79,79,80,18,93,70,71,85,29,63,1
569,227535,R. Bentancur,CM,77,78,79,79,79,79,80,22,70,58,78,81,70,74,1
570,233927,Lucas Paquetá,CM,77,78,79,79,79,79,80,21,76,75,75,81,60,77,1
571,229880,A. Wan-Bissaka,LD,77,78,79,79,79,79,80,21,87,50,63,78,80,72,1
572,231691,A. Lafont,GK,77,78,79,79,79,79,79,20,0,0,0,0,0,0,0
573,237678,I. Konaté,DF,77,78,79,79,79,79,79,20,78,27,54,68,80,78,0
574,225193,Merino,CM,77,78,79,79,79,79,79,23,69,73,77,80,71,74,0
575,228092,S. Berge,CM,77,78,79,79,79,79,79,21,74,49,74,74,76,85,0
576,228251,L. Pellegrini,CM,77,78,79,79,79,79,79,23,74,68,79,76,72,69,0
577,235805,F. Chiesa,ED,77,78,79,79,79,79,79,21,85,74,71,83,44,64,0
578,244260,Dani Olmo,CM,77,78,79,79,79,79,79,21,80,76,76,82,48,61,0
579,213160,R. Zobnin,CM,77,78,79,79,79,79,79,25,76,64,75,80,78,73,0
580,216388,A. Saint-Maximin,ED,77,78,79,79,79,79,79,22,93,70,70,87,23,63,0
581,224254,C. Pavón,ED,77,78,79,79,79,79,79,23,91,76,75,79,49,74,0
582,226229,T. Kehrer,DF,77,78,79,79,79,79,79,22,74,44,65,67,78,76,0
583,227796,C. Pulisic,EI,77,78,79,79,79,79,79,20,90,68,70,84,36,58,0
584,230938,F. Kessié,CM,77,78,79,79,79,79,79,22,72,72,72,77,78,88,0
585,235212,A. Hakimi,LI,77,78,79,79,79,79,78,20,92,62,72,80,74,74,-1
586,235424,D. Samassékou,CM,77,78,79,79,79,79,79,23,73,49,69,72,77,77,0
587,235945,Marc Roca,CM,77,78,79,79,79,79,78,22,61,62,77,73,73,68,-1
588,238476,D. Zagadou,DF,77,78,79,79,79,79,79,20,62,34,61,50,80,80,0
589,244369,V. Tsygankov,CD,77,78,79,79,79,79,79,21,83,73,77,80,47,56,0
590,210315,De Tomás,ST,77,78,79,79,79,79,79,24,72,81,60,73,35,71,0
591,213666,R. Loftus-Cheek,CM,77,78,79,79,79,79,79,23,70,67,76,81,62,79,0
592,216435,S. Lobotka,CM,77,78,79,79,79,79,79,24,64,63,76,78,70,66,0
593,220182,J. Denayer,DF,77,78,79,79,79,79,79,24,75,42,63,68,79,78,0
594,222331,L. Klostermann,LD,77,78,79,79,79,79,79,23,85,50,63,71,79,75,0
595,225663,A. Golovin,CM,77,78,79,79,79,79,79,23,81,71,75,82,65,67,0
596,225711,A. Diallo,DF,77,78,79,79,79,79,79,23,77,37,70,76,78,76,0
597,226851,B. Pavard,DF,77,78,79,79,79,79,79,23,69,47,72,70,81,74,0
598,229167,M. Rashica,EI,77,78,79,79,79,79,79,23,90,78,71,83,44,63,0
599,229984,B. Chilwell,LI,77,78,79,79,79,79,79,22,78,49,71,77,76,75,0
600,232381,Wesley,ST,77,78,79,79,79,79,78,22,77,76,68,73,38,88,-1
601,236792,T. Souček,CM,77,78,79,79,79,79,79,24,70,68,72,72,79,82,0
602,241184,Junior Firpo,LI,77,78,79,79,79,79,79,22,85,64,72,74,75,76,0
603,205569,J. Ward-Prowse,CM,77,78,79,79,79,79,79,24,60,71,85,77,62,64,0
604,208330,A. Januzaj,ED,77,78,79,79,79,79,79,24,76,76,74,82,29,56,0
605,210411,Otávio,CD,77,78,79,79,79,79,79,24,75,69,77,84,45,62,0
606,212977,N. Stark,DF,77,78,79,79,79,79,79,24,78,53,66,67,80,75,0
607,213655,A. Iwobi,CI,77,78,79,79,79,79,79,23,80,64,74,83,28,68,0
608,214947,J. Gbamin,CM,77,78,79,79,79,79,79,23,80,57,73,74,78,83,0
609,220253,Munir,ST,77,78,79,79,79,79,79,23,84,77,75,81,35,66,0
